ID,700052000,700052001,700052002,700052003,700052004,700052005,700052006,700052007,700052008,700052009,700052070,700052071,700052072,700052073,700052074,700052075,700052076,700052077,700052078,700052079
(16 or 17)-methylstearate (a19:0 or i19:0),1.5855,1.5305,0.8390,1.1252,1.0016,0.7474,0.6673,1.3042,0.5986,1.4741,0.9801,1.5372,0.4931,0.6943,0.7058,0.9690,0.8126,1.8238,1.0438,0.7498
(2 or 3)-decenoate (10:1n7 or n8),1.0411,0.9733,1.5131,1.0884,0.6509,0.5788,1.0815,1.0754,0.3638,1.2622,1.1273,1.0343,0.3638,0.4937,0.3638,0.4173,2.0623,1.4420,1.7012,0.8410
(N(1) + N(8))-acetylspermidine,0.9283,0.8191,1.1142,1.1045,0.8487,1.1681,1.0076,1.2569,0.8070,0.9476,0.9827,1.1624,1.2592,0.8258,1.1639,1.2311,0.8738,0.9509,1.2051,0.8518
(R)-3-hydroxybutyrylcarnitine,0.7339,2.1329,1.4566,2.4636,1.0291,1.5303,2.1013,4.7061,1.3073,2.9679,0.9258,1.0350,0.5033,0.2363,0.5879,0.7921,1.2455,0.8959,1.8339,0.4877
(S)-3-hydroxybutyrylcarnitine,0.5928,1.1487,1.1075,1.7005,0.6974,1.0694,1.2721,1.6597,1.3325,1.8522,0.8857,1.3355,1.0910,0.7726,1.2147,1.1110,0.9337,0.8286,1.2358,0.7919
"1,2-dilinoleoyl-GPC (18:2/18:2)",0.9474,1.1289,0.3821,0.9353,1.3266,1.6503,1.1049,0.6229,1.6403,1.0713,0.6434,0.7296,0.4694,1.0707,1.2536,0.8213,0.6033,0.8569,0.6033,1.1439
"1,2-dipalmitoyl-GPC (16:0/16:0)",0.9233,0.9492,0.9367,0.9588,0.9814,1.1175,0.9229,1.0848,0.9961,0.9590,0.7511,0.9589,0.8641,0.8608,1.1324,0.8325,1.1082,0.9281,0.9129,0.9560
"1,2-distearoyl-GPC (18:0/18:0)",0.7938,1.4534,1.5238,0.8060,0.6049,0.8148,0.7635,1.1569,0.5387,1.2530,1.0168,1.7799,0.5060,0.6338,1.2388,0.7685,0.8673,0.9102,1.0649,0.9710
"1,5-anhydroglucitol (1,5-AG)",0.9495,0.9519,1.3278,1.0128,1.1339,1.0023,1.1409,1.0363,1.2276,1.3144,1.2121,0.6869,0.7354,0.8803,0.8668,1.2145,0.9357,1.2472,0.9245,0.8332
1-(1-enyl-oleoyl)-GPE (P-18:1)*,0.9839,0.9607,1.0856,1.0142,1.1970,1.5899,0.8946,1.5119,0.6225,1.3769,0.9558,0.5793,0.6565,1.2977,1.2877,1.4131,1.6085,1.2942,0.8631,1.0451
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,0.7967,0.8516,1.2648,0.9109,0.9136,1.0378,0.9612,1.1465,0.7503,1.0951,0.7982,1.0161,0.5862,0.8742,1.4233,0.7320,1.2518,1.0758,1.2820,0.9498
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,0.7013,0.8180,1.0404,1.0868,1.2001,1.6143,0.9177,1.2606,1.0492,1.0497,0.8728,0.7118,0.9948,1.0402,1.3159,1.0033,1.4229,0.9534,0.8779,0.8118
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,0.5910,0.6078,1.0585,0.9714,1.1691,1.4245,0.9237,0.8585,1.0849,1.2478,0.6918,0.7516,0.7424,0.9735,1.3468,0.6299,1.5142,0.8870,1.2237,0.5594
